Tension,Alpha,Beta,Wv,Cv,Ytp1,V,Initial_heel_angle
145,30,-5,10.288,0,0.6,1.029,2.349
145,30,-5,18.004,-1.543,1.75,-1.543,8.213
145,30,-5,20.576,1.029,1.75,0.514,8.611
145,35,-85,-20.576,-0.514,1.75,0.514,10.697
145,35,-85,-10.288,0,-0.65,0,14.782
145,35,-85,0,-1.543,1.75,2.058,9.515
145,35,-85,15.432,-1.029,0.6,1.543,15.161
145,35,-75,-20.576,0,1.75,1.029,10.119
145,35,-75,-15.432,-2.058,1.75,-1.543,13.907
145,35,-75,-10.288,0.514,0.6,0.514,14.691
145,35,-75,0,-1.543,-0.65,-2.058,16.21
145,35,-75,15.432,-0.514,1.75,2.058,14.969
145,35,-65,-20.576,0,0.6,1.543,8.326
145,35,-65,-15.432,-1.543,1.75,-1.029,13.142
145,35,-65,-10.288,1.029,1.75,1.029,14.245
145,35,-65,0,-1.029,0.6,-1.543,15.864
145,35,-65,5.144,1.543,0.6,0.514,16.848
145,35,-55,-20.576,0.514,1.75,2.058,7.321
145,35,-55,-15.432,-1.543,0.6,-0.514,11.019
145,35,-55,-10.288,1.029,-0.65,1.543,10.408
145,35,-55,0,-0.514,1.75,-1.029,15.119
145,35,-55,5.144,2.058,1.75,1.029,15.907
145,35,-55,20.576,-2.058,-0.65,0.514,13.458
145,35,-45,-20.576,1.029,1.75,-2.058,14.407
145,35,-45,-15.432,-1.029,1.75,0,9.881
145,35,-45,-10.288,1.543,0.6,2.058,9.497
145,35,-45,0,-0.514,-0.65,-0.514,9.484
145,35,-45,10.288,-2.058,1.75,1.543,7.134
145,35,-45,20.576,-1.543,0.6,1.029,12.525
145,35,-35,-20.576,1.029,-0.65,-1.543,6.221
145,35,-35,-15.432,-0.514,1.75,0.514,7.1
145,35,-35,0,0,0.6,0,8.988
145,35,-35,10.288,-2.058,0.6,2.058,0.776
145,35,-35,15.432,1.029,1.75,-0.514,15.308
145,35,-35,20.576,-1.029,1.75,1.543,11.634
145,35,-25,-20.576,1.543,0.6,-1.029,5.538
145,35,-25,-15.432,-0.514,0.6,1.029,2.119
145,35,-25,-5.144,-2.058,1.75,-1.543,8.054
145,35,-25,0,0.514,1.75,0.514,8.36
145,35,-25,10.288,-1.543,0.6,-2.058,8.573
145,35,-25,15.432,1.029,0.6,0,10.071
145,35,-25,20.576,-1.029,-0.65,2.058,3.67
145,35,-15,-20.576,2.058,1.75,-0.514,4.679
145,35,-15,-15.432,0,1.75,1.543,1.321
145,35,-15,-5.144,-2.058,0.6,-1.029,3.466
145,35,-15,0,0.514,-0.65,1.029,2.265
145,35,-15,10.288,-1.029,1.75,-1.543,7.783
145,35,-15,15.432,1.543,1.75,0.514,9.246
145,35,-15,20.576,-0.514,0.6,-2.058,11.755
145,35,-5,-20.576,2.058,-0.65,0,-2.434
145,35,-5,-15.432,0.514,1.75,2.058,-1.103
145,35,-5,-5.144,-1.543,1.75,-0.514,2.796
145,35,-5,0,1.029,0.6,1.543,1.789
145,35,-5,10.288,-1.029,-0.65,-1.029,1.642
145,35,-5,15.432,2.058,1.75,1.029,6.61
145,35,-5,20.576,0,1.75,-1.543,10.803
145,38,-85,-20.576,-1.543,0.6,-1.543,12.5
145,38,-85,-18.004,1.029,0.6,0.514,12.875
145,38,-85,5.144,0,1.75,2.058,15.007
145,38,-75,-20.576,-1.029,1.75,-1.029,12.213
145,38,-75,-18.004,1.543,1.75,1.029,12.602
145,38,-75,-10.288,-0.514,0.6,-1.543,16.602
145,38,-75,-5.144,2.058,-0.65,0.514,18.556
145,38,-65,-20.576,-1.029,-0.65,-0.514,10.7
145,38,-65,-18.004,2.058,1.75,1.543,11.712
145,38,-65,-10.288,0,1.75,-1.029,15.977
145,38,-65,0,-2.058,0.6,1.029,10.753
145,38,-55,-20.576,-0.514,0.6,0,9.351
145,38,-55,-18.004,2.058,0.6,2.058,9.753
145,38,-55,-10.288,0.514,1.75,-0.514,14.707
145,38,-55,0,-1.543,1.75,1.543,10.015
145,38,-55,15.432,-1.029,0.6,1.029,14.812
145,38,-45,-20.576,0,1.75,0.514,8.03
145,38,-45,-15.432,-2.058,0.6,-2.058,9.649
145,38,-45,-10.288,0.514,0.6,0,10.689
145,38,-45,0,-1.543,-0.65,2.058,2.894
145,38,-45,5.144,1.543,1.75,-0.514,16.907
145,38,-45,15.432,-0.514,1.75,1.543,13.683
145,38,-35,-20.576,0,-0.65,1.029,1.352
145,38,-35,-15.432,-1.543,1.75,-1.543,8.677
145,38,-35,-10.288,1.029,1.75,0.514,9.774
145,38,-35,0,-1.029,0.6,-2.058,9.909
145,38,-35,5.144,1.543,-0.65,0,8.97
145,38,-35,15.432,0,1.75,2.058,10.926
145,38,-35,20.576,-2.058,1.75,-0.514,15.245
145,38,-25,-20.576,0.514,0.6,1.543,0.496
145,38,-25,-15.432,-1.543,-0.65,-1.029,2.39
145,38,-25,-10.288,1.543,1.75,1.029,7.068
145,38,-25,0,-0.514,1.75,-1.543,9.133
145,38,-25,5.144,2.058,0.6,0.514,8.339
145,38,-25,15.432,0,-0.65,-2.058,10.952
145,38,-25,20.576,-1.543,1.75,0,12.413
145,38,-15,-20.576,1.029,1.75,2.058,-0.51
145,38,-15,-15.432,-1.029,0.6,-0.514,1.622
145,38,-15,-10.288,1.543,0.6,1.543,2.702
145,38,-15,0,0,1.75,-1.029,6.57
145,38,-15,10.288,-2.058,1.75,1.029,1.96
145,38,-15,15.432,0.514,0.6,-1.543,10.152
145,38,-15,20.576,-1.543,0.6,0.514,6.859
145,38,-5,-20.576,1.543,1.75,-2.058,6.39
145,38,-5,-15.432,-0.514,1.75,0,0.689
145,38,-5,-10.288,2.058,1.75,2.058,1.797
145,38,-5,0,0,0.6,-0.514,2.105
145,38,-5,10.288,-2.058,-0.65,1.543,-5.547
145,38,-5,15.432,1.029,1.75,-1.029,9.106
145,38,-5,20.576,-1.029,1.75,1.029,5.802
145,40,-85,-18.004,0,-0.65,-1.543,14.786
145,40,-85,-10.288,-1.543,1.75,0.514,13.747
145,40,-85,5.144,-1.029,0.6,0,18.001
145,40,-75,-20.576,-2.058,1.75,1.543,3.933
145,40,-75,-18.004,0.514,0.6,-1.029,14.622
145,40,-75,-10.288,-1.543,0.6,1.029,11.685
145,40,-75,5.144,-0.514,1.75,0.514,18.07
145,40,-65,-20.576,-2.058,-0.65,2.058,0.896
145,40,-65,-18.004,1.029,1.75,-0.514,14.055
145,40,-65,-10.288,-1.029,1.75,1.543,11.13
145,40,-65,5.144,-0.514,-0.65,1.029,14.735
145,40,-55,-20.576,-1.543,0.6,-2.058,10.832
145,40,-55,-18.004,1.029,-0.65,0,9.548
145,40,-55,-10.288,-0.514,1.75,2.058,9.985
145,40,-55,5.144,0,0.6,1.543,13.682
145,40,-55,15.432,-2.058,-0.65,-1.029,15.634
145,40,-45,-20.576,-1.029,1.75,-1.543,9.523
145,40,-45,-18.004,1.543,0.6,0.514,8.415
145,40,-45,-10.288,-0.514,-0.65,-2.058,10.586
145,40,-45,0,-2.058,1.75,0,11.503
145,40,-45,5.144,0.514,1.75,2.058,12.642
145,40,-45,15.432,-1.543,0.6,-0.514,14.531
145,40,-45,18.004,1.029,0.6,1.543,15.215
145,40,-35,-20.576,-0.514,1.75,-1.029,6.604
145,40,-35,-18.004,2.058,1.75,1.029,7.29
145,40,-35,-10.288,0,0.6,-1.543,9.822
145,40,-35,0,-2.058,0.6,0.514,5.786
145,40,-35,15.432,-1.029,1.75,0,13.533
145,40,-35,18.004,1.543,1.75,2.058,14.162
145,40,-25,-20.576,-0.514,0.6,-0.514,2.136
145,40,-25,-18.004,2.058,-0.65,1.543,0.842
145,40,-25,-10.288,0.514,1.75,-1.029,8.864
145,40,-25,0,-1.543,1.75,1.029,4.934
145,40,-25,5.144,1.029,0.6,-1.543,11.105
145,40,-25,15.432,-1.029,-0.65,0.514,6.46
145,40,-15,-20.576,0,1.75,0,1.059
145,40,-15,-15.432,-2.058,0.6,2.058,-8.081
145,40,-15,-10.288,0.514,-0.65,-0.514,2.145
145,40,-15,0,-1.029,1.75,1.543,2.473
145,40,-15,5.144,1.543,1.75,-1.029,10.147
145,40,-15,15.432,-0.514,0.6,1.029,5.579
145,40,-15,18.004,2.058,-0.65,-1.543,14.357
145,40,-5,-20.576,0.514,1.75,0.514,-1.555
145,40,-5,-15.432,-1.543,1.75,-2.058,1.595
145,40,-5,-10.288,1.029,0.6,0,1.312
145,40,-5,0,-1.029,0.6,2.058,-2.941
145,40,-5,5.144,2.058,1.75,-0.514,7.445
145,40,-5,15.432,0,1.75,1.543,4.511
145,40,-5,20.576,-2.058,0.6,-1.029,6.902
145,45,-85,-18.004,-1.029,-0.65,1.029,10.769
145,45,-85,18.004,-1.029,1.75,2.058,16.429
145,45,-75,-18.004,-0.514,0.6,1.543,10.467
145,45,-65,-18.004,0,1.75,2.058,9.728
145,45,-65,-10.288,-2.058,0.6,-0.514,14.228
145,45,-65,-5.144,0.514,0.6,1.543,15.714
145,45,-55,-18.004,0.514,1.75,-2.058,17.206
145,45,-55,-10.288,-1.543,1.75,0,13.353
145,45,-55,-5.144,1.029,1.75,2.058,14.751
145,45,-55,5.144,-1.029,0.6,-0.514,15.654
145,45,-55,10.288,1.543,-0.65,1.543,14.298
145,45,-45,-20.576,-2.058,1.75,1.029,3.16
145,45,-45,-18.004,0.514,0.6,-1.543,11.502
145,45,-45,-10.288,-1.543,-0.65,0.514,6.924
145,45,-45,5.144,-0.514,1.75,0,14.362
145,45,-45,10.288,2.058,0.6,2.058,13.302
145,45,-45,18.004,0,-0.65,-0.514,14.923
145,45,-35,-18.004,1.029,1.75,-1.029,10.273
145,45,-35,-10.288,-1.029,0.6,1.029,5.898
145,45,-35,-5.144,1.543,-0.65,-1.543,13.108
145,45,-35,5.144,0,1.75,0.514,11.604
145,45,-35,15.432,-2.058,1.75,-2.058,15.313
145,45,-35,18.004,0.514,0.6,0,13.928
145,45,-25,-20.576,-1.543,0.6,2.058,-5.642
145,45,-25,-18.004,1.543,1.75,-0.514,7.322
145,45,-25,-10.288,-0.514,1.75,1.543,4.701
145,45,-25,-5.144,2.058,0.6,-1.029,12.244
145,45,-25,5.144,0,0.6,1.029,6.78
145,45,-25,15.432,-1.543,1.75,-1.543,12.341
145,45,-25,18.004,1.029,1.75,0.514,12.705
145,45,-15,-20.576,-1.029,0.6,-2.058,1.121
145,45,-15,-18.004,1.543,0.6,0,2.014
145,45,-15,-10.288,-0.514,-0.65,2.058,-2.145
145,45,-15,0,-2.058,1.75,-0.514,4.751
145,45,-15,5.144,0.514,1.75,1.543,5.616
145,45,-15,15.432,-1.543,0.6,-1.029,7.667
145,45,-15,18.004,1.029,-0.65,1.029,6.343
145,45,-5,-20.576,-0.514,1.75,-1.543,-0.191
145,45,-5,-18.004,2.058,1.75,0.514,0.702
145,45,-5,-10.288,0,0.6,-2.058,3.394
145,45,-5,0,-2.058,-0.65,0,-1.695
145,45,-5,5.144,1.029,1.75,2.058,2.962
145,45,-5,15.432,-1.029,1.75,-0.514,6.274
145,45,-5,18.004,1.543,0.6,1.543,5.132
145,50,-85,-18.004,-1.543,1.75,-1.029,15.043
145,50,-85,-15.432,1.029,1.75,1.029,15.503
145,50,-75,-18.004,-1.543,0.6,-0.514,13.567
145,50,-75,-15.432,1.029,-0.65,1.543,13.806
145,50,-65,-18.004,-1.029,1.75,0,12.909
145,50,-65,-15.432,1.543,0.6,2.058,13.232
145,50,-65,-5.144,-0.514,-0.65,-0.514,16.892
145,50,-65,5.144,-2.058,1.75,1.543,10.42
145,50,-65,18.004,-1.543,0.6,1.029,18.516
145,50,-55,-18.004,-0.514,1.75,0.514,11.483
145,50,-55,-5.144,0,0.6,0,15.379
145,50,-55,5.144,-2.058,0.6,2.058,6.403
145,50,-55,18.004,-1.029,1.75,1.543,16.33
145,50,-45,-18.004,-0.514,0.6,1.029,7.039
145,50,-45,-10.288,-2.058,1.75,-1.543,13.349
145,50,-45,-5.144,0.514,1.75,0.514,14.037
145,50,-45,5.144,-1.543,0.6,-2.058,13.607
145,50,-45,10.288,1.029,0.6,0,14.704
145,50,-45,18.004,-1.029,-0.65,2.058,9.014
145,50,-35,-18.004,0,1.75,1.543,5.562
145,50,-35,-10.288,-2.058,0.6,-1.029,8.478
145,50,-35,-5.144,0.514,-0.65,1.029,7.872
145,50,-35,5.144,-1.029,1.75,-1.543,12.384
145,50,-35,10.288,1.543,1.75,0.514,13.446
145,50,-35,18.004,-0.514,0.6,-2.058,16.937
145,50,-35,20.576,2.058,-0.65,0,16.243
145,50,-25,-18.004,0.514,1.75,2.058,2.66
145,50,-25,-10.288,-1.543,1.75,-0.514,7.068
145,50,-25,-5.144,1.029,0.6,1.543,6.681
145,50,-25,5.144,-1.029,-0.65,-1.029,6.278
145,50,-25,10.288,2.058,1.75,1.029,10.535
145,50,-25,18.004,0,1.75,-1.543,14.933
145,50,-15,-20.576,-2.058,0.6,0.514,-3.916
145,50,-15,-18.004,0.514,-0.65,-2.058,3.693
145,50,-15,-10.288,-1.029,1.75,0,4.176
145,50,-15,-5.144,1.543,1.75,2.058,5.246
145,50,-15,5.144,-0.514,0.6,-0.514,5.019
145,50,-15,10.288,2.058,0.6,1.543,5.696
145,50,-15,18.004,0.514,1.75,-1.029,11.848
145,50,-5,-20.576,-1.543,1.75,1.029,-5.575
145,50,-5,-18.004,1.029,0.6,-1.543,2.279
145,50,-5,-10.288,-1.029,0.6,0.514,-0.571
145,50,-5,-5.144,2.058,1.75,-2.058,12.442
145,50,-5,5.144,0,1.75,0,3.578
145,50,-5,15.432,-2.058,1.75,2.058,-3.418
145,50,-5,18.004,0.514,0.6,-0.514,6.577
145,55,-85,-20.576,2.058,1.75,1.543,13.196
145,55,-85,-5.144,-2.058,0.6,1.029,12.933
145,55,-75,-20.576,2.058,0.6,2.058,11.953
145,55,-75,-15.432,0.514,1.75,-0.514,17.329
145,55,-75,-5.144,-1.543,1.75,1.543,12.803
145,55,-75,10.288,-1.029,0.6,1.029,18.334
145,55,-65,-18.004,-2.058,0.6,-2.058,14.259
145,55,-65,-15.432,0.514,0.6,0,14.605
145,55,-65,-5.144,-1.543,-0.65,2.058,9.312
145,55,-65,10.288,-0.514,1.75,1.543,17.026
145,55,-55,-18.004,-1.543,1.75,-1.543,13.174
145,55,-55,-15.432,1.029,1.75,0.514,13.526
145,55,-55,-5.144,-1.029,0.6,-2.058,16.825
145,55,-55,0,1.543,-0.65,0,15.589
145,55,-55,10.288,0,1.75,2.058,15.033
145,55,-45,-18.004,-1.543,-0.65,-1.029,7.861
145,55,-45,-15.432,1.543,1.75,1.029,11.363
145,55,-45,-5.144,-0.514,1.75,-1.543,15.031
145,55,-45,0,2.058,0.6,0.514,14.398
145,55,-45,10.288,0,-0.65,-2.058,15.822
145,55,-35,-18.004,-1.029,0.6,-0.514,6.414
145,55,-35,-15.432,1.543,0.6,1.543,6.777
145,55,-35,-5.144,0,1.75,-1.029,12.171
145,55,-35,5.144,-2.058,1.75,1.029,6.595
145,55,-35,10.288,0.514,0.6,-1.543,14.432
145,55,-35,18.004,-1.543,0.6,0.514,11.799
145,55,-25,-18.004,-0.514,1.75,0,4.723
145,55,-25,-15.432,2.058,1.75,2.058,5.087
145,55,-25,-5.144,0,0.6,-0.514,7.427
145,55,-25,5.144,-2.058,-0.65,1.543,-0.451
145,55,-25,10.288,1.029,1.75,-1.029,12.88
145,55,-25,18.004,-1.029,1.75,1.029,10.127
145,55,-15,-18.004,-0.514,-0.65,0.514,-1.037
145,55,-15,-10.288,-2.058,1.75,-2.058,5.131
145,55,-15,-5.144,0.514,1.75,0,5.776
145,55,-15,5.144,-1.543,0.6,2.058,-1.903
145,55,-15,10.288,1.029,-0.65,-0.514,6.054
145,55,-15,18.004,-0.514,1.75,1.543,6.943
145,55,-5,-18.004,0,0.6,1.029,-2.732
145,55,-5,-10.288,-2.058,-0.65,-1.543,-0.293
145,55,-5,-5.144,1.029,1.75,0.514,2.876
145,55,-5,5.144,-1.029,1.75,-2.058,4.275
145,55,-5,10.288,1.543,0.6,0,4.428
145,55,-5,18.004,-0.514,0.6,2.058,1.455
145,60,-85,-20.576,1.029,1.75,-0.514,15.935
145,60,-85,-15.432,-1.029,1.75,1.543,12.056
145,60,-85,0,-0.514,-0.65,1.029,18.273
145,60,-75,-20.576,1.029,-0.65,0,13.346
145,60,-75,-15.432,-0.514,1.75,2.058,11.351
145,60,-65,-20.576,1.543,0.6,0.514,12.653
145,60,-65,-15.432,-0.514,-0.65,-2.058,16.524
145,60,-65,-5.144,-2.058,1.75,0,15.388
145,60,-65,0,0.514,1.75,2.058,17.562
145,60,-55,-20.576,2.058,1.75,1.029,11.387
145,60,-55,-15.432,0,0.6,-1.543,14.913
145,60,-55,-5.144,-2.058,0.6,0.514,11.923
145,60,-45,-20.576,2.058,-0.65,1.543,6.003
145,60,-45,-15.432,0.514,1.75,-1.029,13.367
145,60,-45,-5.144,-1.543,1.75,1.029,10.406
145,60,-45,0,1.029,0.6,-1.543,18.57
145,60,-45,10.288,-1.029,-0.65,0.514,11.685
145,60,-35,-18.004,-2.058,0.6,2.058,-3.375
145,60,-35,-15.432,0.514,-0.65,-0.514,7.012
145,60,-35,-5.144,-1.029,1.75,1.543,7.457
145,60,-35,0,1.543,1.75,-1.029,15.684
145,60,-35,10.288,-0.514,0.6,1.029,10.257
145,60,-35,20.576,0.514,1.75,0.514,18.082
145,60,-25,-18.004,-1.543,1.75,-2.058,5.809
145,60,-25,-15.432,1.029,0.6,0,5.309
145,60,-25,-5.144,-1.029,0.6,2.058,1.896
145,60,-25,0,2.058,1.75,-0.514,12.604
145,60,-25,10.288,0,1.75,1.543,8.467
145,60,-25,18.004,-2.058,0.6,-1.029,11.587
145,60,-25,20.576,0.514,0.6,1.029,12.275
145,60,-15,-18.004,-1.029,1.75,-1.543,2.749
145,60,-15,-15.432,1.543,1.75,0.514,3.364
145,60,-15,-5.144,-0.514,0.6,-2.058,5.926
145,60,-15,0,2.058,0.6,0,7.068
145,60,-15,10.288,0,-0.65,2.058,2.183
145,60,-15,18.004,-1.543,1.75,-0.514,9.538
145,60,-15,20.576,1.029,1.75,1.543,10.23
145,60,-5,-18.004,-1.029,0.6,-1.029,-1.378
145,60,-5,-15.432,1.543,-0.65,1.029,-2.124
145,60,-5,-5.144,0,1.75,-1.543,4.028
145,60,-5,5.144,-2.058,1.75,0.514,-0.247
145,60,-5,10.288,0.514,0.6,-2.058,7.273
145,60,-5,18.004,-1.543,-0.65,0,3.323
145,60,-5,20.576,1.543,1.75,2.058,6.888
160,20,-85,-20.576,0,1.75,2.058,6.531
160,20,-85,-15.432,-2.058,0.6,-0.514,10.927
160,20,-85,-10.288,0.514,0.6,1.543,12.611
160,20,-85,0,-1.029,1.75,-1.029,15.036
160,20,-85,5.144,1.543,1.75,1.029,15.449
160,20,-75,-20.576,0.514,1.75,-2.058,14.271
160,20,-75,-15.432,-1.543,1.75,0,10.691
160,20,-75,-10.288,1.029,1.75,2.058,12.438
160,20,-75,0,-1.029,0.6,-0.514,14.485
160,20,-75,5.144,1.543,-0.65,1.543,14.572
160,20,-75,20.576,-2.058,1.75,1.029,14.257
160,20,-65,-20.576,0.514,0.6,-1.543,12.24
160,20,-65,-15.432,-1.543,-0.65,0.514,8.86
160,20,-65,0,-0.514,1.75,0,14.283
160,20,-65,5.144,2.058,0.6,2.058,14.363
160,20,-65,15.432,0,-0.65,-0.514,18.984
160,20,-65,20.576,-1.543,1.75,1.543,13.637
160,20,-55,-20.576,1.029,1.75,-1.029,11.59
160,20,-55,-15.432,-1.029,0.6,1.029,7.674
160,20,-55,-10.288,1.543,-0.65,-1.543,14.925
160,20,-55,0,0,1.75,0.514,13.718
160,20,-55,10.288,-2.058,1.75,-2.058,15.852
160,20,-55,15.432,0.514,0.6,0,16.515
160,20,-55,20.576,-1.543,0.6,2.058,10.339
160,20,-45,-20.576,1.543,1.75,-0.514,10.061
160,20,-45,-15.432,-0.514,1.75,1.543,6.816
160,20,-45,-10.288,2.058,0.6,-1.029,14.456
160,20,-45,0,0,0.6,1.029,9.787
160,20,-45,10.288,-1.543,1.75,-1.543,14.259
160,20,-45,15.432,1.029,1.75,0.514,15.489
160,20,-45,20.576,-1.029,0.6,-2.058,18.685
160,20,-35,-20.576,1.543,0.6,0,4.235
160,20,-35,-15.432,-0.514,-0.65,2.058,-1.228
160,20,-35,-5.144,-2.058,1.75,-0.514,8.678
160,20,-35,0,0.514,1.75,1.543,9.636
160,20,-35,10.288,-1.543,0.6,-1.029,9.415
160,20,-35,15.432,1.029,-0.65,1.029,8.087
160,20,-35,20.576,-0.514,1.75,-1.543,17.518
160,20,-25,-20.576,2.058,1.75,0.514,4.036
160,20,-25,-15.432,0,0.6,-2.058,5.994
160,20,-25,-5.144,-2.058,-0.65,0,1.1
160,20,-25,0,1.029,1.75,2.058,7.431
160,20,-25,10.288,-1.029,1.75,-0.514,9.344
160,20,-25,15.432,1.543,0.6,1.543,8.187
160,20,-25,20.576,-0.514,-0.65,-1.029,9.253
160,20,-15,-18.004,-2.058,1.75,1.029,-3.036
160,20,-15,-15.432,0.514,1.75,-1.543,5.97
160,20,-15,-5.144,-1.543,0.6,0.514,1.346
160,20,-15,0,1.029,-0.65,-2.058,6.65
160,20,-15,10.288,-0.514,1.75,0,7.128
160,20,-15,15.432,2.058,1.75,2.058,8.162
160,20,-15,20.576,0,0.6,-0.514,9.346
160,20,-5,-18.004,-2.058,0.6,1.543,-9.262
160,20,-5,-15.432,1.029,1.75,-1.029,3.847
160,20,-5,-5.144,-1.029,1.75,1.029,1.443
160,20,-5,0,1.543,0.6,-1.543,7.002
160,20,-5,10.288,-0.514,0.6,0.514,2.525
160,20,-5,18.004,-2.058,1.75,-2.058,8.849
160,20,-5,20.576,0.514,1.75,0,9.249
160,25,-85,-20.576,-1.029,1.75,0,10.593
160,25,-85,-18.004,1.543,0.6,2.058,11.093
160,25,-85,-10.288,-0.514,-0.65,-0.514,14.599
160,25,-85,0,-2.058,1.75,1.543,9.189
160,25,-85,15.432,-1.543,0.6,1.029,14.928
160,25,-75,-20.576,-0.514,1.75,0.514,10.087
160,25,-75,-10.288,0,0.6,0,14.505
160,25,-75,0,-2.058,0.6,2.058,6.614
160,25,-75,15.432,-1.029,1.75,1.543,14.757
160,25,-65,-20.576,-0.514,0.6,1.029,8.468
160,25,-65,-15.432,-2.058,1.75,-1.543,13.083
160,25,-65,-10.288,0.514,1.75,0.514,14.126
160,25,-65,0,-1.543,0.6,-2.058,15.614
160,25,-65,5.144,1.029,0.6,0,16.575
160,25,-65,15.432,-1.029,-0.65,2.058,12.157
160,25,-55,-20.576,0,1.75,1.543,7.618
160,25,-55,-15.432,-2.058,0.6,-1.029,11.099
160,25,-55,-10.288,0.514,-0.65,1.029,10.092
160,25,-55,0,-1.029,1.75,-1.543,15.005
160,25,-55,5.144,1.543,1.75,0.514,15.823
160,25,-45,-20.576,0.514,1.75,2.058,5.898
160,25,-45,-15.432,-1.543,1.75,-0.514,10.157
160,25,-45,-10.288,1.029,0.6,1.543,9.389
160,25,-45,0,-1.029,-0.65,-1.029,8.856
160,25,-45,5.144,2.058,1.75,1.029,14.169
160,25,-45,20.576,-2.058,0.6,0.514,12.481
160,25,-35,-20.576,0.514,-0.65,-2.058,5.815
160,25,-35,-15.432,-1.029,1.75,0,7.401
160,25,-35,-10.288,1.543,1.75,2.058,8.892
160,25,-35,0,-0.514,0.6,-0.514,8.711
160,25,-35,5.144,2.058,0.6,1.543,9.012
160,25,-35,15.432,0.514,1.75,-1.029,15.551
160,25,-35,20.576,-1.543,1.75,1.029,11.919
160,25,-25,-20.576,1.029,0.6,-1.543,5.595
160,25,-25,-15.432,-1.029,0.6,0.514,2.163
160,25,-25,-10.288,2.058,1.75,-2.058,18.163
160,25,-25,0,0,1.75,0,8.523
160,25,-25,15.432,0.514,0.6,-0.514,10.046
160,25,-25,20.576,-1.543,-0.65,1.543,3.348
160,25,-15,-20.576,1.543,1.75,-1.029,5.226
160,25,-15,-15.432,-0.514,1.75,1.029,1.839
160,25,-15,-10.288,2.058,0.6,-1.543,10.273
160,25,-15,0,0,-0.65,0.514,1.852
160,25,-15,10.288,-1.543,1.75,-2.058,8.227
160,25,-15,15.432,1.029,1.75,0,9.714
160,25,-15,20.576,-1.029,0.6,2.058,3.178
160,25,-5,-20.576,1.543,-0.65,-0.514,-2.458
160,25,-5,-15.432,0,1.75,1.543,-0.43
160,25,-5,-5.144,-2.058,1.75,-1.029,3.303
160,25,-5,0,0.514,0.6,1.029,1.906
160,25,-5,10.288,-1.543,-0.65,-1.543,1.494
160,25,-5,15.432,1.543,1.75,0.514,7.244
160,25,-5,20.576,-0.514,1.75,-2.058,11.499
160,30,-85,-20.576,-2.058,0.6,-2.058,13
160,30,-85,-18.004,0.514,0.6,0,13.359
160,30,-85,-10.288,-1.543,-0.65,2.058,8.098
160,30,-85,5.144,-0.514,1.75,1.543,15.322
160,30,-75,-20.576,-1.543,1.75,-1.543,12.737
160,30,-75,-18.004,1.029,1.75,0.514,13.113
160,30,-75,-10.288,-1.029,0.6,-2.058,17.218
160,30,-75,5.144,0,1.75,2.058,14.924
160,30,-65,-20.576,-1.543,-0.65,-1.029,11.347
160,30,-65,-18.004,1.543,1.75,1.029,12.312
160,30,-65,-10.288,-0.514,1.75,-1.543,16.605
160,30,-65,-5.144,2.058,0.6,0.514,18.995
160,30,-55,-20.576,-1.029,0.6,-0.514,10.019
160,30,-55,-18.004,1.543,0.6,1.543,10.407
160,30,-55,-10.288,0,1.75,-1.029,15.299
160,30,-55,0,-2.058,1.75,1.029,10.512
160,30,-55,15.432,-1.543,0.6,0.514,15.422
160,30,-45,-20.576,-0.514,1.75,0,8.838
160,30,-45,-18.004,2.058,1.75,2.058,9.242
160,30,-45,-10.288,0,0.6,-0.514,10.985
160,30,-45,0,-2.058,-0.65,1.543,2.785
160,30,-45,5.144,1.029,1.75,-1.029,17.981
160,30,-45,15.432,-1.029,1.75,1.029,14.316
160,30,-35,-20.576,-0.514,-0.65,0.514,1.378
160,30,-35,-15.432,-2.058,1.75,-2.058,9.284
160,30,-35,-10.288,0.514,1.75,0,10.325
160,30,-35,0,-1.543,0.6,2.058,2.368
160,30,-35,5.144,1.029,-0.65,-0.514,8.755
160,30,-35,15.432,-0.514,1.75,1.543,11.5
160,30,-25,-20.576,0,0.6,1.029,0.858
160,30,-25,-15.432,-2.058,-0.65,-1.543,2.296
160,30,-25,-10.288,1.029,1.75,0.514,7.629
160,30,-25,0,-1.029,1.75,-2.058,9.557
160,30,-25,5.144,1.543,0.6,0,8.463
160,30,-25,15.432,-0.514,0.6,2.058,5.408
160,30,-25,20.576,-2.058,1.75,-0.514,13.031
160,30,-15,-15.432,-1.543,0.6,-1.029,1.905
160,30,-15,-10.288,1.029,0.6,1.029,2.945
160,30,-15,0,-0.514,1.75,-1.543,7.019
160,30,-15,5.144,2.058,1.75,0.514,7.982
160,30,-15,15.432,0,0.6,-2.058,10.43
160,30,-15,20.576,-2.058,0.6,0,7.199
160,30,-5,-20.576,0.514,-0.65,2.058,-7.084
160,30,-5,-15.432,-1.029,1.75,-0.514,1.343
160,30,-5,-10.288,1.543,1.75,1.543,2.413
160,30,-5,0,-0.514,0.6,-1.029,2.256
160,30,-5,5.144,2.058,-0.65,1.029,0.795
160,30,-5,15.432,0.514,1.75,-1.543,9.775
160,30,-5,20.576,-1.543,1.75,0.514,6.519
160,35,-85,-18.004,-0.514,-0.65,-2.058,16.106
160,35,-85,-10.288,-2.058,1.75,0,14.82
160,35,-85,-5.144,0.514,1.75,2.058,17.136
160,35,-75,-18.004,0,0.6,-1.543,15.932
